date, text, neg, neu, pos, compound2020-04-27,PipsToDollars Earnings AMZN TSLA MSFT AAPL AMD BA FB LUV MMM GE AAL UPS TWTR PFE CBSH PEP MA GOOGL GILD SBUX UALneutral ,0.0,1.0,0.0,0.0
2020-07-01,ES_F BA CLVS SRNE DVAX ACB OSTK TRIL LK CODX SAVE GSX INO KSS PENN NVAX BYND AAL EURN GPS TSLA CCL BILI CVNA DAL PTON TWTR IQ ROKU FB NFLX I GILD MARK NAK  ,0.0,0.912,0.088,0.4939
2020-04-20,SPX QQQ NDX  IWM RUT TSLA AMZN AAPL MSFT GOOGL DIA DJIA SPX_F ES NQ YM ,0.0,1.0,0.0,0.0
2020-07-06,Court upholds cellphone robocall ban AAPL AMZN BTC ETH FB GOOG MSFT QQQ SPY TSLA cnbc foxbusiness business money entrepreneur trading investing investment stock stockmarket forex crypto cryptocurrency Bitcoin Ethereum Coinbase Robinhood httpstcoxTfrlHXK9k ,0.101,0.899,0.0,-0.5574
2020-06-17,FaisamTrader spy gspc aapl nflx goog tsla HSBC sends memo to staff saying 35000 jobs will go  httpstcofz37pcJ4qE ,0.0,1.0,0.0,0.0
2020-06-01,InvestorPlace 3 Top Stock Trades to Kick Off the Month of June TSLA SPOT AAPL  httpstco98etyt2EQj ,0.0,0.886,0.114,0.2023
2020-07-06,SPY QQQ IWM SPX NDX RUT AMZN NFLX AAPL MSFT BA TSLA Stocks amp Option Alert  Service httpstcoZXTYWWzaA8  ,0.0,0.885,0.115,0.296
2020-06-05,SorabNY Todays profit 3343  spy spx tsla ba amzn Daytrading  News Invest investing Finance Money Life NewYork wallstre ,0.0,0.854,0.146,0.4404
2020-07-02,shares are set to open higher bolstered by gains on WallSt All three major US stock averages advanced with the benchmark SP500 posting its fourth straight daily gain US markets will be closed tomorrow for the July 4th holiday set for Saturday TSLA up 8 RZI ,0.0,0.728,0.272,0.9118
2020-04-21,active on Tuesday  WATT AMD VXRT F OXY BAC GE INO MSFT MRNA CCL AAL XOM AAPL DAL MRO C T PBR WFC MU HAL NAT BA ET UAL FCX TWTR JD CSCO M SWN KO ABEV NOK FB WORK TSLA NCLH APA NIO UBER SNAP ROKU SLB INTC ,0.0,0.942,0.058,0.4019
2020-06-19,sprtcrdlui TSLA over 1000 looking to set new 52wk high Load dips  Moving Higher OAS VAL BA DAL CPE HTZ NCLH ENLC TTI NF ,0.0,1.0,0.0,0.0
2020-06-08,automotive industry until COVID19 coronavirus was ruled by ageold business principles that took care of their own at the expense of the consumer httpstcoq8dI4bs5tw infographic stockmarket microcapstocks AMZN TSLA CVNA CARG CARS TRUE KMX RMBL stocks httpstco2ZDt89kqoD ,0.0,0.839,0.161,0.7739
2020-06-01,Ive said over and over IT IS NOT GOING BK It is the future I own an S long range and it is the best car Ive ever owned Ill likely get the truck too Is it better for environmt Debatable elonmusk is a friggin genius TSLA for carstransportatn  AMZN for retail ,0.05,0.823,0.127,0.6486
2020-06-22,Flow Stream Update AMZN TSLA BYND NKLA DKNG MU NDX SPY SPX OptionsTrading OptionsFlow stock stocks StockMarket Investment investing httpstco5JE2nlalc3 httpstco7Xthi1ppaw ,0.0,1.0,0.0,0.0
2020-05-08,UPBOptionMil Some of todays most active stock options 5820 AAPL MSFT BYND TWTR AMD TLRY AMD CSCO TSLA httpstcoQnA62hA8 ,0.0,0.857,0.143,0.4576
2020-07-16,izea lk fb ibio dow spy tsla nkla dkng aapl aal zom vxrt ino shop aytu ktov ba nvda msft spy gnus mvis nio mrna solo ayro ,0.0,1.0,0.0,0.0
2020-04-28,STOCK SYMBOL  SHIP HIT 42 a moth ago Going to run again this week TSLA MSFT  AMD  LUV MMM GE UPS TWTR PFE CBSH PEP MA GOOGL GILD SBUX UAL SPOT MCD   CAT TDOC AMAT AWI CHKP MRK ABBV WHR QCOM BP KHC CLX ANTM NOK CMS CNX APRN httpstcoN3zceBeJPE ,0.0,1.0,0.0,0.0
